500 1:0 2:0 3:0 4:73015558162 5:8 6:8 7:0 8:0
500 1:0 2:0 3:0 4:34360262664 5:0 6:0 7:0 8:0
500 1:14360 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:9440 2:0 3:233 4:38655295497 5:640 6:640 7:0 8:0
200 1:3 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:6 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:10 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:4 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:2 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:7 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:6 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:10 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:16976 2:0 3:3 4:17180131334 5:24 6:24 7:0 8:0
200 1:2 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:26 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:19 4:6 5:0 6:0 7:0 8:0
200 1:13 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:1024 2:0 3:289 4:47245361163 5:0 6:0 7:0 8:0
500 1:0 2:0 3:10 4:51540393996 5:1840 6:1840 7:0 8:0
200 1:4 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:6 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:17240 2:0 3:513 4:103000000000 5:12840 6:12840 7:0 8:0
200 1:27 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:9 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:7 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:3 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:0 4:38655295498 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:12 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:2 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:5 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:0 4:17 5:0 6:0 7:0 8:0
500 1:22368 2:0 3:270 4:60130459662 5:920 6:920 7:0 8:0
200 1:4 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:5 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:2 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:3 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:6 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:10 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:4 2:0 3:0 4:0 5:33 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:0 4:25770196998 5:0 6:0 7:0 8:0
200 1:16 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:246 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:936 2:0 3:218 4:51540393996 5:32 6:32 7:0 8:0
200 1:3 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:26 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:0 4:0 5:40 6:40 7:0 8:0
500 1:112 2:0 3:67 4:68720525328 5:24 6:24 7:0 8:0
200 1:11 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:3 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:4 4:51540393996 5:40 6:40 7:0 8:0
200 1:8 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:64720 2:0 3:0 4:0 5:48 6:0 7:0 8:0
200 1:20 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:3 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:4 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:7 2:0 3:0 4:0 5:1 6:0 7:0 8:0
200 1:11 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:22 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:0 4:0 5:974 6:0 7:0 8:0
200 1:4 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:8120 2:0 3:31 4:60130459662 5:112 6:112 7:0 8:0
500 1:0 2:0 3:8 4:34360262710 5:0 6:0 7:0 8:0
200 1:29 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:4 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:10 2:0 3:0 4:0 5:1 6:0 7:0 8:0
500 1:448 2:0 3:14 4:55835426831 5:0 6:0 7:0 8:0
200 1:6 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:11 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:6 2:0 3:0 4:0 5:1 6:0 7:0 8:0
200 1:5 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:3 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:8 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:11 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:5 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:2 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:15 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:26 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:622 2:0 3:7 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:20 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:0 4:0 5:4 6:3 7:36 8:0
500 1:1181 2:0 3:5 4:98785755159 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:11 4:34360262664 5:8 6:8 7:0 8:0
500 1:0 2:0 3:0 4:51540393997 5:0 6:0 7:0 8:0
500 1:0 2:0 3:209 4:30065229847 5:0 6:0 7:0 8:0
200 1:2 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:9 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:2 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:27 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:0 4:60130459663 5:0 6:0 7:0 8:0
500 1:0 2:0 3:0 4:51540393997 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:944 2:0 3:36 4:47245361166 5:8 6:8 7:0 8:0
200 1:7 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:58784 2:0 3:99 4:34360262668 5:72 6:72 7:0 8:0
500 1:3203 2:0 3:40 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:38 4:30065229833 5:160 6:160 7:0 8:0
500 1:3880 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:2581 2:0 3:0 4:4295032833 5:10 6:10 7:0 8:0
500 1:64736 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:7 4:30065229843 5:0 6:0 7:0 8:0
500 1:80 2:0 3:7 4:25770197021 5:40 6:40 7:0 8:0
200 1:4 2:0 3:0 4:0 5:1 6:0 7:0 8:0
500 1:11984 2:0 3:253 4:73015558233 5:40 6:40 7:0 8:0
500 1:1995 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:32 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:7 4:68720525342 5:0 6:0 7:0 8:0
200 1:9 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:21 4:64425492495 5:16 6:16 7:0 8:0
500 1:920 2:0 3:1 4:55835426829 5:832 6:832 7:0 8:0
200 1:20 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:4416 2:0 3:24 4:81605623830 5:0 6:0 7:0 8:0
200 1:2 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:0 4:51540393999 5:32 6:32 7:0 8:0
500 1:0 2:0 3:6 4:38655295497 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:57448 2:0 3:12 4:51540394000 5:0 6:0 7:0 8:0
500 1:406 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:6 4:38655295498 5:0 6:0 7:0 8:0
200 1:16 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:16624 2:0 3:66 4:55835426831 5:0 6:0 7:0 8:0
200 1:7 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:18 4:25770197001 5:8 6:8 7:0 8:0
200 1:12 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:3 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:3 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:4016 2:0 3:89 4:51540394001 5:168 6:168 7:0 8:0
200 1:8 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:3360 2:0 3:14 4:34360262665 5:0 6:0 7:0 8:0
200 1:5 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:17 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:355 2:0 3:94 4:4295032833 5:13 6:13 7:0 8:0
200 1:4 2:0 3:0 4:0 5:2 6:0 7:0 8:0
500 1:1995 2:0 3:0 4:0 5:3 6:0 7:0 8:0
200 1:18 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:40 2:0 3:3531 4:640000000000 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:3 4:137000000000 5:80 6:80 7:0 8:0
200 1:29 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:7 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:3 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:18 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:2 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:888 2:0 3:113 4:34360262670 5:8 6:8 7:0 8:0
200 1:18 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:18 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:4 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:64728 2:0 3:0 4:0 5:8 6:0 7:0 8:0
500 1:6144 2:0 3:101 4:51540394001 5:8 6:8 7:0 8:0
500 1:1 2:0 3:0 4:0 5:22 6:0 7:0 8:0
200 1:26 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:3 4:12885098500 5:0 6:0 7:0 8:0
200 1:2 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:8 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:8 2:0 3:0 4:0 5:32 6:0 7:0 8:0
200 1:4 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:0 4:9 5:0 6:0 7:0 8:0
200 1:4 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:0 4:17180131332 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:3 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:0 4:0 5:1 6:0 7:0 8:0
500 1:0 2:0 3:64 4:85900656661 5:8 6:8 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:0 4:28 5:0 6:0 7:0 8:0
200 1:4 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:29296 2:0 3:33 4:34360262664 5:24 6:24 7:0 8:0
200 1:18 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:3975 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:6 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:20 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:740 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:9 2:0 3:0 4:0 5:2 6:0 7:0 8:0
200 1:10 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:3560 2:0 3:2 4:55835426830 5:0 6:0 7:0 8:0
500 1:2198 2:0 3:0 4:1 5:1 6:1 7:0 8:0
200 1:19 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:8 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:3 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:18 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:1232 2:0 3:579 4:0 5:1544 6:1544 7:0 8:0
200 1:20 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:8 2:0 3:12 4:60130459671 5:0 6:0 7:0 8:0
200 1:3 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:123 4:34360262670 5:0 6:0 7:0 8:0
500 1:0 2:0 3:15 4:42950328330 5:0 6:0 7:0 8:0
500 1:10752 2:0 3:112 4:12885098502 5:0 6:0 7:0 8:0
200 1:4 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:616 2:0 3:0 4:0 5:64 6:0 7:0 8:0
500 1:45 2:0 3:0 4:12885098499 5:0 6:0 7:0 8:0
200 1:21 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:23 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:6232 2:0 3:17 4:81605623827 5:0 6:0 7:0 8:0
500 1:14952 2:0 3:148 4:47245361170 5:0 6:0 7:0 8:0
500 1:3975 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:5 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:6 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:25 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:0 4:30065229881 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:2 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:88 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:0 4:68720525331 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:2 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:2 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:13 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:9 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:5 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:11440 2:0 3:43 4:51540394001 5:0 6:0 7:0 8:0
200 1:19 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:0 4:38655295499 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:8 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:11 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:11 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:16 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:32 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:3 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:0 4:0 5:8 6:8 7:0 8:0
500 1:2272 2:0 3:0 4:60130459663 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:5 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:2424 2:0 3:238 4:21475164165 5:200 6:200 7:0 8:0
500 1:0 2:0 3:4 4:25770196999 5:8 6:8 7:0 8:0
500 1:1 2:0 3:0 4:73015558161 5:0 6:0 7:0 8:0
500 1:0 2:0 3:0 4:60130459662 5:0 6:0 7:0 8:0
500 1:168 2:0 3:0 4:60130459663 5:0 6:0 7:0 8:0
500 1:0 2:0 3:0 4:68720525328 5:0 6:0 7:0 8:0
200 1:17 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:81 2:0 3:12 4:25770196998 5:1 6:1 7:0 8:0
500 1:14 2:0 3:0 4:0 5:13 6:0 7:0 8:0
200 1:7 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:22 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:75 2:0 3:0 4:0 5:65319 6:0 7:0 8:0
200 1:2 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:18 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:5 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:320 2:0 3:116 4:47245361165 5:136 6:136 7:0 8:0
200 1:11 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:2 2:0 3:0 4:0 5:4 6:0 7:0 8:0
500 1:7704 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:0 4:47245361163 5:0 6:0 7:0 8:0
500 1:0 2:0 3:0 4:0 5:352 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:58 4:60130459662 5:0 6:0 7:0 8:0
500 1:0 2:0 3:0 4:0 5:110 6:0 7:0 8:0
500 1:3735 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:94 4:34360262664 5:0 6:0 7:0 8:0
500 1:64640 2:0 3:0 4:0 5:96 6:0 7:0 8:0
200 1:4 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:4344 2:0 3:193 4:73015558173 5:65528 6:65528 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:0 4:1 5:0 6:0 7:0 8:0
200 1:4 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:3 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:1 4:21475164166 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:0 4:60130459662 5:0 6:0 7:0 8:0
200 1:14 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:1288 2:0 3:112 4:60130459663 5:0 6:0 7:0 8:0
200 1:4 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:0 4:1 5:0 6:0 7:0 8:0
500 1:0 2:0 3:26 4:34360262666 5:464 6:464 7:0 8:0
200 1:12 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:4 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:1927 2:0 3:0 4:0 5:91 6:0 7:0 8:0
200 1:5 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:2 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:8 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:22 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:32 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:16 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:840 2:0 3:65 4:77310590994 5:0 6:0 7:0 8:0
200 1:30 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:200 2:0 3:0 4:34360262664 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:2 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:3296 2:0 3:35 4:60130459668 5:0 6:0 7:0 8:0
200 1:14 2:0 3:0 4:0 5:13 6:0 7:0 8:0
500 1:0 2:0 3:17 4:60130459665 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:0 4:34360262664 5:0 6:0 7:0 8:0
200 1:14 2:0 3:0 4:0 5:7 6:0 7:0 8:0
500 1:0 2:0 3:38 4:60130459685 5:16 6:16 7:0 8:0
500 1:0 2:0 3:0 4:0 5:1 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:2 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:288 2:0 3:0 4:68720525331 5:0 6:0 7:0 8:0
200 1:10 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:7 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:184 2:0 3:35 4:30065229834 5:48 6:48 7:0 8:0
200 1:7 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:2 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:5 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:21 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:4192 2:0 3:236 4:77310590997 5:16 6:16 7:0 8:0
500 1:4 2:0 3:0 4:8590065666 5:0 6:0 7:0 8:0
500 1:1971 2:0 3:0 4:0 5:9 6:0 7:0 8:0
200 1:3 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:5 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:26 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:8 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:41 4:47245361164 5:8 6:8 7:0 8:0
500 1:8800 2:0 3:3696 4:47245361163 5:65528 6:65528 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:6 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:3704 2:0 3:1253 4:42950328331 5:0 6:0 7:0 8:0
500 1:24 2:0 3:0 4:42950328331 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:2 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:2 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:2 6:0 7:0 8:0
200 1:2 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:9 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:4 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:1944 2:0 3:213 4:51540393996 5:912 6:912 7:0 8:0
500 1:0 2:0 3:0 4:0 5:1 6:0 7:0 8:0
500 1:0 2:0 3:14 4:34360262664 5:0 6:0 7:0 8:0
200 1:29 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:18 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:152 2:0 3:0 4:60130459662 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:0 4:77310590994 5:0 6:0 7:0 8:0
200 1:4 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:10 4:42950328331 5:16 6:16 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:12 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:3975 2:0 3:1 4:159000000000 5:2 6:2 7:0 8:0
200 1:5 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:1 4:60130459663 5:24 6:24 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:1024 2:0 3:6 4:90195689498 5:64 6:64 7:0 8:0
500 1:88 2:0 3:119 4:42950328333 5:24 6:24 7:0 8:0
200 1:19 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:6 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:0 4:51540394051 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:0 4:77310590996 5:0 6:0 7:0 8:0
200 1:4 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:32 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:3984 2:0 3:88 4:34360262665 5:24 6:24 7:0 8:0
500 1:224 2:0 3:78 4:1 5:0 6:0 7:0 8:0
500 1:2256 2:0 3:262 4:68720525328 5:296 6:296 7:0 8:0
500 1:0 2:0 3:12 4:17180131335 5:21 6:21 7:0 8:0
200 1:2 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:8 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:17 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:13 4:25770196998 5:72 6:72 7:0 8:0
500 1:0 2:0 3:0 4:2 5:0 6:0 7:0 8:0
200 1:5 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:8 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:3808 2:0 3:96 4:55835426830 5:0 6:0 7:0 8:0
500 1:0 2:0 3:0 4:51540394001 5:0 6:0 7:0 8:0
500 1:216 2:0 3:129 4:55835426829 5:0 6:0 7:0 8:0
200 1:7 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:400 2:0 3:3 4:51540394012 5:0 6:0 7:0 8:0
500 1:58576 2:0 3:30 4:30065229831 5:40 6:40 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:32 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:0 4:73015558278 5:104 6:104 7:0 8:0
500 1:0 2:0 3:24 4:60130459673 5:0 6:0 7:0 8:0
500 1:8480 2:0 3:420 4:64425492498 5:88 6:88 7:0 8:0
200 1:14 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:1 2:0 3:0 4:0 5:0 6:0 7:0 8:0
500 1:0 2:0 3:0 4:60 5:0 6:0 7:0 8:0
200 1:8 2:0 3:0 4:0 5:0 6:0 7:0 8:0
200 1:11 2:0 3:0 4:0 5:0 6:0 7:0 8:0
